,fold,kinship,image1,image2,kinship_type
56,1,0,father-dau/fd_091_1.jpg,father-dau/fd_055_2.jpg,father-dau
57,1,0,father-dau/fd_153_1.jpg,father-dau/fd_145_2.jpg,father-dau
58,1,0,father-dau/fd_248_1.jpg,father-dau/fd_193_2.jpg,father-dau
59,1,0,father-dau/fd_175_1.jpg,father-dau/fd_021_2.jpg,father-dau
60,1,0,father-dau/fd_055_1.jpg,father-dau/fd_213_2.jpg,father-dau
61,1,0,father-dau/fd_175_1.jpg,father-dau/fd_164_2.jpg,father-dau
62,1,0,father-dau/fd_166_1.jpg,father-dau/fd_099_2.jpg,father-dau
63,1,0,father-dau/fd_228_1.jpg,father-dau/fd_207_2.jpg,father-dau
64,1,0,father-dau/fd_198_1.jpg,father-dau/fd_158_2.jpg,father-dau
65,1,0,father-dau/fd_008_1.jpg,father-dau/fd_228_2.jpg,father-dau
66,1,0,father-dau/fd_039_1.jpg,father-dau/fd_050_2.jpg,father-dau
67,1,0,father-dau/fd_228_1.jpg,father-dau/fd_158_2.jpg,father-dau
68,1,0,father-dau/fd_124_1.jpg,father-dau/fd_229_2.jpg,father-dau
69,1,0,father-dau/fd_166_1.jpg,father-dau/fd_162_2.jpg,father-dau
70,1,0,father-dau/fd_091_1.jpg,father-dau/fd_164_2.jpg,father-dau
71,1,0,father-dau/fd_229_1.jpg,father-dau/fd_039_2.jpg,father-dau
72,1,0,father-dau/fd_094_1.jpg,father-dau/fd_220_2.jpg,father-dau
73,1,0,father-dau/fd_166_1.jpg,father-dau/fd_145_2.jpg,father-dau
74,1,0,father-dau/fd_208_1.jpg,father-dau/fd_221_2.jpg,father-dau
75,1,0,father-dau/fd_220_1.jpg,father-dau/fd_091_2.jpg,father-dau
76,1,0,father-dau/fd_228_1.jpg,father-dau/fd_094_2.jpg,father-dau
77,1,0,father-dau/fd_099_1.jpg,father-dau/fd_055_2.jpg,father-dau
78,1,0,father-dau/fd_050_1.jpg,father-dau/fd_155_2.jpg,father-dau
79,1,0,father-dau/fd_025_1.jpg,father-dau/fd_159_2.jpg,father-dau
80,1,0,father-dau/fd_230_1.jpg,father-dau/fd_207_2.jpg,father-dau
81,1,0,father-dau/fd_199_1.jpg,father-dau/fd_099_2.jpg,father-dau
82,1,0,father-dau/fd_094_1.jpg,father-dau/fd_092_2.jpg,father-dau
83,1,0,father-dau/fd_145_1.jpg,father-dau/fd_152_2.jpg,father-dau
84,1,0,father-dau/fd_196_1.jpg,father-dau/fd_193_2.jpg,father-dau
85,1,0,father-dau/fd_213_1.jpg,father-dau/fd_220_2.jpg,father-dau
86,1,0,father-dau/fd_120_1.jpg,father-dau/fd_158_2.jpg,father-dau
87,1,0,father-dau/fd_099_1.jpg,father-dau/fd_091_2.jpg,father-dau
88,1,0,father-dau/fd_025_1.jpg,father-dau/fd_124_2.jpg,father-dau
89,1,0,father-dau/fd_051_1.jpg,father-dau/fd_085_2.jpg,father-dau
90,1,0,father-dau/fd_229_1.jpg,father-dau/fd_042_2.jpg,father-dau
91,1,0,father-dau/fd_208_1.jpg,father-dau/fd_055_2.jpg,father-dau
92,1,0,father-dau/fd_181_1.jpg,father-dau/fd_220_2.jpg,father-dau
93,1,0,father-dau/fd_155_1.jpg,father-dau/fd_208_2.jpg,father-dau
94,1,0,father-dau/fd_118_1.jpg,father-dau/fd_171_2.jpg,father-dau
95,1,0,father-dau/fd_027_1.jpg,father-dau/fd_221_2.jpg,father-dau
96,1,0,father-dau/fd_193_1.jpg,father-dau/fd_171_2.jpg,father-dau
97,1,0,father-dau/fd_221_1.jpg,father-dau/fd_163_2.jpg,father-dau
98,1,0,father-dau/fd_164_1.jpg,father-dau/fd_030_2.jpg,father-dau
99,1,0,father-dau/fd_221_1.jpg,father-dau/fd_024_2.jpg,father-dau
100,2,1,father-dau/fd_026_1.jpg,father-dau/fd_026_2.jpg,father-dau
101,2,1,father-dau/fd_146_1.jpg,father-dau/fd_146_2.jpg,father-dau
102,2,1,father-dau/fd_111_1.jpg,father-dau/fd_111_2.jpg,father-dau
103,2,1,father-dau/fd_142_1.jpg,father-dau/fd_142_2.jpg,father-dau
104,2,1,father-dau/fd_131_1.jpg,father-dau/fd_131_2.jpg,father-dau
105,2,1,father-dau/fd_106_1.jpg,father-dau/fd_106_2.jpg,father-dau
106,2,1,father-dau/fd_002_1.jpg,father-dau/fd_002_2.jpg,father-dau
107,2,1,father-dau/fd_191_1.jpg,father-dau/fd_191_2.jpg,father-dau
108,2,1,father-dau/fd_188_1.jpg,father-dau/fd_188_2.jpg,father-dau
109,2,1,father-dau/fd_215_1.jpg,father-dau/fd_215_2.jpg,father-dau
110,2,1,father-dau/fd_192_1.jpg,father-dau/fd_192_2.jpg,father-dau
111,2,1,father-dau/fd_088_1.jpg,father-dau/fd_088_2.jpg,father-dau
112,2,1,father-dau/fd_186_1.jpg,father-dau/fd_186_2.jpg,father-dau
113,2,1,father-dau/fd_212_1.jpg,father-dau/fd_212_2.jpg,father-dau
114,2,1,father-dau/fd_138_1.jpg,father-dau/fd_138_2.jpg,father-dau
115,2,1,father-dau/fd_087_1.jpg,father-dau/fd_087_2.jpg,father-dau
116,2,1,father-dau/fd_029_1.jpg,father-dau/fd_029_2.jpg,father-dau
117,2,1,father-dau/fd_185_1.jpg,father-dau/fd_185_2.jpg,father-dau
118,2,1,father-dau/fd_097_1.jpg,father-dau/fd_097_2.jpg,father-dau
119,2,1,father-dau/fd_068_1.jpg,father-dau/fd_068_2.jpg,father-dau
120,2,1,father-dau/fd_241_1.jpg,father-dau/fd_241_2.jpg,father-dau
121,2,1,father-dau/fd_095_1.jpg,father-dau/fd_095_2.jpg,father-dau
122,2,1,father-dau/fd_053_1.jpg,father-dau/fd_053_2.jpg,father-dau
123,2,1,father-dau/fd_049_1.jpg,father-dau/fd_049_2.jpg,father-dau
124,2,1,father-dau/fd_122_1.jpg,father-dau/fd_122_2.jpg,father-dau
125,2,1,father-dau/fd_072_1.jpg,father-dau/fd_072_2.jpg,father-dau
126,2,1,father-dau/fd_154_1.jpg,father-dau/fd_154_2.jpg,father-dau
127,2,1,father-dau/fd_203_1.jpg,father-dau/fd_203_2.jpg,father-dau
128,2,1,father-dau/fd_133_1.jpg,father-dau/fd_133_2.jpg,father-dau
129,2,1,father-dau/fd_104_1.jpg,father-dau/fd_104_2.jpg,father-dau
130,2,1,father-dau/fd_202_1.jpg,father-dau/fd_202_2.jpg,father-dau
131,2,1,father-dau/fd_069_1.jpg,father-dau/fd_069_2.jpg,father-dau
132,2,1,father-dau/fd_067_1.jpg,father-dau/fd_067_2.jpg,father-dau
133,2,1,father-dau/fd_227_1.jpg,father-dau/fd_227_2.jpg,father-dau
134,2,1,father-dau/fd_022_1.jpg,father-dau/fd_022_2.jpg,father-dau
135,2,1,father-dau/fd_174_1.jpg,father-dau/fd_174_2.jpg,father-dau
136,2,1,father-dau/fd_204_1.jpg,father-dau/fd_204_2.jpg,father-dau
137,2,1,father-dau/fd_167_1.jpg,father-dau/fd_167_2.jpg,father-dau
138,2,1,father-dau/fd_075_1.jpg,father-dau/fd_075_2.jpg,father-dau
139,2,1,father-dau/fd_149_1.jpg,father-dau/fd_149_2.jpg,father-dau
140,2,1,father-dau/fd_057_1.jpg,father-dau/fd_057_2.jpg,father-dau
141,2,1,father-dau/fd_044_1.jpg,father-dau/fd_044_2.jpg,father-dau
142,2,1,father-dau/fd_112_1.jpg,father-dau/fd_112_2.jpg,father-dau
143,2,1,father-dau/fd_156_1.jpg,father-dau/fd_156_2.jpg,father-dau
144,2,1,father-dau/fd_205_1.jpg,father-dau/fd_205_2.jpg,father-dau
145,2,1,father-dau/fd_247_1.jpg,father-dau/fd_247_2.jpg,father-dau
146,2,1,father-dau/fd_016_1.jpg,father-dau/fd_016_2.jpg,father-dau
147,2,1,father-dau/fd_019_1.jpg,father-dau/fd_019_2.jpg,father-dau
148,2,1,father-dau/fd_136_1.jpg,father-dau/fd_136_2.jpg,father-dau
149,2,1,father-dau/fd_238_1.jpg,father-dau/fd_238_2.jpg,father-dau
150,2,0,father-dau/fd_057_1.jpg,father-dau/fd_202_2.jpg,father-dau
151,2,0,father-dau/fd_174_1.jpg,father-dau/fd_131_2.jpg,father-dau
152,2,0,father-dau/fd_095_1.jpg,father-dau/fd_097_2.jpg,father-dau
153,2,0,father-dau/fd_188_1.jpg,father-dau/fd_044_2.jpg,father-dau
154,2,0,father-dau/fd_044_1.jpg,father-dau/fd_053_2.jpg,father-dau
155,2,0,father-dau/fd_019_1.jpg,father-dau/fd_191_2.jpg,father-dau
156,2,0,father-dau/fd_156_1.jpg,father-dau/fd_075_2.jpg,father-dau
157,2,0,father-dau/fd_053_1.jpg,father-dau/fd_069_2.jpg,father-dau
158,2,0,father-dau/fd_019_1.jpg,father-dau/fd_067_2.jpg,father-dau
159,2,0,father-dau/fd_186_1.jpg,father-dau/fd_185_2.jpg,father-dau
160,2,0,father-dau/fd_215_1.jpg,father-dau/fd_122_2.jpg,father-dau
161,2,0,father-dau/fd_241_1.jpg,father-dau/fd_049_2.jpg,father-dau
162,2,0,father-dau/fd_202_1.jpg,father-dau/fd_142_2.jpg,father-dau
163,2,0,father-dau/fd_087_1.jpg,father-dau/fd_202_2.jpg,father-dau
164,2,0,father-dau/fd_188_1.jpg,father-dau/fd_069_2.jpg,father-dau
165,2,0,father-dau/fd_186_1.jpg,father-dau/fd_104_2.jpg,father-dau
166,2,0,father-dau/fd_203_1.jpg,father-dau/fd_019_2.jpg,father-dau
167,2,0,father-dau/fd_185_1.jpg,father-dau/fd_241_2.jpg,father-dau
168,2,0,father-dau/fd_087_1.jpg,father-dau/fd_241_2.jpg,father-dau
169,2,0,father-dau/fd_138_1.jpg,father-dau/fd_068_2.jpg,father-dau
170,2,0,father-dau/fd_072_1.jpg,father-dau/fd_204_2.jpg,father-dau
171,2,0,father-dau/fd_087_1.jpg,father-dau/fd_106_2.jpg,father-dau
172,2,0,father-dau/fd_026_1.jpg,father-dau/fd_227_2.jpg,father-dau
173,2,0,father-dau/fd_204_1.jpg,father-dau/fd_138_2.jpg,father-dau
174,2,0,father-dau/fd_212_1.jpg,father-dau/fd_174_2.jpg,father-dau
175,2,0,father-dau/fd_149_1.jpg,father-dau/fd_238_2.jpg,father-dau
176,2,0,father-dau/fd_049_1.jpg,father-dau/fd_247_2.jpg,father-dau
177,2,0,father-dau/fd_053_1.jpg,father-dau/fd_057_2.jpg,father-dau
178,2,0,father-dau/fd_044_1.jpg,father-dau/fd_188_2.jpg,father-dau
179,2,0,father-dau/fd_068_1.jpg,father-dau/fd_154_2.jpg,father-dau
180,2,0,father-dau/fd_174_1.jpg,father-dau/fd_133_2.jpg,father-dau
181,2,0,father-dau/fd_131_1.jpg,father-dau/fd_053_2.jpg,father-dau
182,2,0,father-dau/fd_097_1.jpg,father-dau/fd_087_2.jpg,father-dau
183,2,0,father-dau/fd_112_1.jpg,father-dau/fd_167_2.jpg,father-dau
184,2,0,father-dau/fd_019_1.jpg,father-dau/fd_203_2.jpg,father-dau
185,2,0,father-dau/fd_026_1.jpg,father-dau/fd_104_2.jpg,father-dau
186,2,0,father-dau/fd_057_1.jpg,father-dau/fd_136_2.jpg,father-dau
187,2,0,father-dau/fd_088_1.jpg,father-dau/fd_174_2.jpg,father-dau
188,2,0,father-dau/fd_154_1.jpg,father-dau/fd_016_2.jpg,father-dau
189,2,0,father-dau/fd_174_1.jpg,father-dau/fd_088_2.jpg,father-dau
190,2,0,father-dau/fd_053_1.jpg,father-dau/fd_188_2.jpg,father-dau
191,2,0,father-dau/fd_136_1.jpg,father-dau/fd_185_2.jpg,father-dau
192,2,0,father-dau/fd_111_1.jpg,father-dau/fd_167_2.jpg,father-dau
193,2,0,father-dau/fd_205_1.jpg,father-dau/fd_138_2.jpg,father-dau
194,2,0,father-dau/fd_186_1.jpg,father-dau/fd_016_2.jpg,father-dau
195,2,0,father-dau/fd_002_1.jpg,father-dau/fd_019_2.jpg,father-dau
196,2,0,father-dau/fd_174_1.jpg,father-dau/fd_112_2.jpg,father-dau
197,2,0,father-dau/fd_192_1.jpg,father-dau/fd_053_2.jpg,father-dau
198,2,0,father-dau/fd_131_1.jpg,father-dau/fd_112_2.jpg,father-dau
199,2,0,father-dau/fd_133_1.jpg,father-dau/fd_087_2.jpg,father-dau
200,3,1,father-dau/fd_121_1.jpg,father-dau/fd_121_2.jpg,father-dau
201,3,1,father-dau/fd_036_1.jpg,father-dau/fd_036_2.jpg,father-dau
202,3,1,father-dau/fd_231_1.jpg,father-dau/fd_231_2.jpg,father-dau
203,3,1,father-dau/fd_102_1.jpg,father-dau/fd_102_2.jpg,father-dau
204,3,1,father-dau/fd_048_1.jpg,father-dau/fd_048_2.jpg,father-dau
205,3,1,father-dau/fd_223_1.jpg,father-dau/fd_223_2.jpg,father-dau
206,3,1,father-dau/fd_105_1.jpg,father-dau/fd_105_2.jpg,father-dau
207,3,1,father-dau/fd_129_1.jpg,father-dau/fd_129_2.jpg,father-dau
208,3,1,father-dau/fd_201_1.jpg,father-dau/fd_201_2.jpg,father-dau
209,3,1,father-dau/fd_139_1.jpg,father-dau/fd_139_2.jpg,father-dau
210,3,1,father-dau/fd_173_1.jpg,father-dau/fd_173_2.jpg,father-dau
211,3,1,father-dau/fd_010_1.jpg,father-dau/fd_010_2.jpg,father-dau
212,3,1,father-dau/fd_078_1.jpg,father-dau/fd_078_2.jpg,father-dau
213,3,1,father-dau/fd_033_1.jpg,father-dau/fd_033_2.jpg,father-dau
214,3,1,father-dau/fd_237_1.jpg,father-dau/fd_237_2.jpg,father-dau
215,3,1,father-dau/fd_182_1.jpg,father-dau/fd_182_2.jpg,father-dau
216,3,1,father-dau/fd_151_1.jpg,father-dau/fd_151_2.jpg,father-dau
217,3,1,father-dau/fd_172_1.jpg,father-dau/fd_172_2.jpg,father-dau
218,3,1,father-dau/fd_007_1.jpg,father-dau/fd_007_2.jpg,father-dau
219,3,1,father-dau/fd_236_1.jpg,father-dau/fd_236_2.jpg,father-dau
220,3,1,father-dau/fd_209_1.jpg,father-dau/fd_209_2.jpg,father-dau
221,3,1,father-dau/fd_235_1.jpg,father-dau/fd_235_2.jpg,father-dau
222,3,1,father-dau/fd_115_1.jpg,father-dau/fd_115_2.jpg,father-dau
223,3,1,father-dau/fd_035_1.jpg,father-dau/fd_035_2.jpg,father-dau
224,3,1,father-dau/fd_098_1.jpg,father-dau/fd_098_2.jpg,father-dau
225,3,1,father-dau/fd_179_1.jpg,father-dau/fd_179_2.jpg,father-dau
226,3,1,father-dau/fd_004_1.jpg,father-dau/fd_004_2.jpg,father-dau
227,3,1,father-dau/fd_233_1.jpg,father-dau/fd_233_2.jpg,father-dau
228,3,1,father-dau/fd_061_1.jpg,father-dau/fd_061_2.jpg,father-dau
229,3,1,father-dau/fd_130_1.jpg,father-dau/fd_130_2.jpg,father-dau
230,3,1,father-dau/fd_046_1.jpg,father-dau/fd_046_2.jpg,father-dau
231,3,1,father-dau/fd_103_1.jpg,father-dau/fd_103_2.jpg,father-dau
232,3,1,father-dau/fd_083_1.jpg,father-dau/fd_083_2.jpg,father-dau
233,3,1,father-dau/fd_038_1.jpg,father-dau/fd_038_2.jpg,father-dau
234,3,1,father-dau/fd_109_1.jpg,father-dau/fd_109_2.jpg,father-dau
235,3,1,father-dau/fd_070_1.jpg,father-dau/fd_070_2.jpg,father-dau
236,3,1,father-dau/fd_054_1.jpg,father-dau/fd_054_2.jpg,father-dau
237,3,1,father-dau/fd_077_1.jpg,father-dau/fd_077_2.jpg,father-dau
238,3,1,father-dau/fd_246_1.jpg,father-dau/fd_246_2.jpg,father-dau
239,3,1,father-dau/fd_180_1.jpg,father-dau/fd_180_2.jpg,father-dau
240,3,1,father-dau/fd_116_1.jpg,father-dau/fd_116_2.jpg,father-dau
241,3,1,father-dau/fd_074_1.jpg,father-dau/fd_074_2.jpg,father-dau
242,3,1,father-dau/fd_150_1.jpg,father-dau/fd_150_2.jpg,father-dau
243,3,1,father-dau/fd_107_1.jpg,father-dau/fd_107_2.jpg,father-dau
244,3,1,father-dau/fd_101_1.jpg,father-dau/fd_101_2.jpg,father-dau
245,3,1,father-dau/fd_165_1.jpg,father-dau/fd_165_2.jpg,father-dau
246,3,1,father-dau/fd_206_1.jpg,father-dau/fd_206_2.jpg,father-dau
247,3,1,father-dau/fd_060_1.jpg,father-dau/fd_060_2.jpg,father-dau
248,3,1,father-dau/fd_119_1.jpg,father-dau/fd_119_2.jpg,father-dau
249,3,1,father-dau/fd_028_1.jpg,father-dau/fd_028_2.jpg,father-dau
250,3,0,father-dau/fd_007_1.jpg,father-dau/fd_107_2.jpg,father-dau
251,3,0,father-dau/fd_007_1.jpg,father-dau/fd_102_2.jpg,father-dau
252,3,0,father-dau/fd_139_1.jpg,father-dau/fd_231_2.jpg,father-dau
253,3,0,father-dau/fd_061_1.jpg,father-dau/fd_105_2.jpg,father-dau
254,3,0,father-dau/fd_004_1.jpg,father-dau/fd_223_2.jpg,father-dau
255,3,0,father-dau/fd_246_1.jpg,father-dau/fd_007_2.jpg,father-dau
256,3,0,father-dau/fd_074_1.jpg,father-dau/fd_231_2.jpg,father-dau
257,3,0,father-dau/fd_130_1.jpg,father-dau/fd_060_2.jpg,father-dau
258,3,0,father-dau/fd_237_1.jpg,father-dau/fd_101_2.jpg,father-dau
259,3,0,father-dau/fd_010_1.jpg,father-dau/fd_206_2.jpg,father-dau
260,3,0,father-dau/fd_102_1.jpg,father-dau/fd_033_2.jpg,father-dau
261,3,0,father-dau/fd_028_1.jpg,father-dau/fd_173_2.jpg,father-dau
262,3,0,father-dau/fd_098_1.jpg,father-dau/fd_237_2.jpg,father-dau
263,3,0,father-dau/fd_038_1.jpg,father-dau/fd_060_2.jpg,father-dau
264,3,0,father-dau/fd_246_1.jpg,father-dau/fd_038_2.jpg,father-dau
265,3,0,father-dau/fd_121_1.jpg,father-dau/fd_237_2.jpg,father-dau
266,3,0,father-dau/fd_116_1.jpg,father-dau/fd_028_2.jpg,father-dau
267,3,0,father-dau/fd_121_1.jpg,father-dau/fd_116_2.jpg,father-dau
268,3,0,father-dau/fd_103_1.jpg,father-dau/fd_061_2.jpg,father-dau
269,3,0,father-dau/fd_078_1.jpg,father-dau/fd_074_2.jpg,father-dau
270,3,0,father-dau/fd_033_1.jpg,father-dau/fd_077_2.jpg,father-dau
271,3,0,father-dau/fd_083_1.jpg,father-dau/fd_173_2.jpg,father-dau
272,3,0,father-dau/fd_083_1.jpg,father-dau/fd_139_2.jpg,father-dau
273,3,0,father-dau/fd_103_1.jpg,father-dau/fd_201_2.jpg,father-dau
274,3,0,father-dau/fd_004_1.jpg,father-dau/fd_103_2.jpg,father-dau
275,3,0,father-dau/fd_107_1.jpg,father-dau/fd_121_2.jpg,father-dau
276,3,0,father-dau/fd_182_1.jpg,father-dau/fd_246_2.jpg,father-dau
277,3,0,father-dau/fd_182_1.jpg,father-dau/fd_206_2.jpg,father-dau
278,3,0,father-dau/fd_038_1.jpg,father-dau/fd_102_2.jpg,father-dau
279,3,0,father-dau/fd_102_1.jpg,father-dau/fd_121_2.jpg,father-dau
280,3,0,father-dau/fd_010_1.jpg,father-dau/fd_179_2.jpg,father-dau
281,3,0,father-dau/fd_115_1.jpg,father-dau/fd_070_2.jpg,father-dau
282,3,0,father-dau/fd_130_1.jpg,father-dau/fd_179_2.jpg,father-dau
283,3,0,father-dau/fd_102_1.jpg,father-dau/fd_139_2.jpg,father-dau
284,3,0,father-dau/fd_007_1.jpg,father-dau/fd_033_2.jpg,father-dau
285,3,0,father-dau/fd_246_1.jpg,father-dau/fd_182_2.jpg,father-dau
286,3,0,father-dau/fd_103_1.jpg,father-dau/fd_028_2.jpg,father-dau
287,3,0,father-dau/fd_179_1.jpg,father-dau/fd_060_2.jpg,father-dau
288,3,0,father-dau/fd_074_1.jpg,father-dau/fd_165_2.jpg,father-dau
289,3,0,father-dau/fd_223_1.jpg,father-dau/fd_116_2.jpg,father-dau
290,3,0,father-dau/fd_165_1.jpg,father-dau/fd_129_2.jpg,father-dau
291,3,0,father-dau/fd_105_1.jpg,father-dau/fd_246_2.jpg,father-dau
292,3,0,father-dau/fd_054_1.jpg,father-dau/fd_083_2.jpg,father-dau
293,3,0,father-dau/fd_077_1.jpg,father-dau/fd_038_2.jpg,father-dau
294,3,0,father-dau/fd_101_1.jpg,father-dau/fd_033_2.jpg,father-dau
295,3,0,father-dau/fd_209_1.jpg,father-dau/fd_173_2.jpg,father-dau
296,3,0,father-dau/fd_036_1.jpg,father-dau/fd_048_2.jpg,father-dau
297,3,0,father-dau/fd_150_1.jpg,father-dau/fd_172_2.jpg,father-dau
298,3,0,father-dau/fd_035_1.jpg,father-dau/fd_165_2.jpg,father-dau
299,3,0,father-dau/fd_010_1.jpg,father-dau/fd_107_2.jpg,father-dau
300,4,1,father-dau/fd_003_1.jpg,father-dau/fd_003_2.jpg,father-dau
301,4,1,father-dau/fd_147_1.jpg,father-dau/fd_147_2.jpg,father-dau
302,4,1,father-dau/fd_161_1.jpg,father-dau/fd_161_2.jpg,father-dau
303,4,1,father-dau/fd_160_1.jpg,father-dau/fd_160_2.jpg,father-dau
304,4,1,father-dau/fd_011_1.jpg,father-dau/fd_011_2.jpg,father-dau
305,4,1,father-dau/fd_080_1.jpg,father-dau/fd_080_2.jpg,father-dau
306,4,1,father-dau/fd_249_1.jpg,father-dau/fd_249_2.jpg,father-dau
307,4,1,father-dau/fd_144_1.jpg,father-dau/fd_144_2.jpg,father-dau
308,4,1,father-dau/fd_148_1.jpg,father-dau/fd_148_2.jpg,father-dau
309,4,1,father-dau/fd_168_1.jpg,father-dau/fd_168_2.jpg,father-dau
310,4,1,father-dau/fd_110_1.jpg,father-dau/fd_110_2.jpg,father-dau
311,4,1,father-dau/fd_195_1.jpg,father-dau/fd_195_2.jpg,father-dau
312,4,1,father-dau/fd_132_1.jpg,father-dau/fd_132_2.jpg,father-dau
313,4,1,father-dau/fd_064_1.jpg,father-dau/fd_064_2.jpg,father-dau
314,4,1,father-dau/fd_216_1.jpg,father-dau/fd_216_2.jpg,father-dau
315,4,1,father-dau/fd_244_1.jpg,father-dau/fd_244_2.jpg,father-dau
316,4,1,father-dau/fd_066_1.jpg,father-dau/fd_066_2.jpg,father-dau
317,4,1,father-dau/fd_096_1.jpg,father-dau/fd_096_2.jpg,father-dau
318,4,1,father-dau/fd_218_1.jpg,father-dau/fd_218_2.jpg,father-dau
319,4,1,father-dau/fd_040_1.jpg,father-dau/fd_040_2.jpg,father-dau
320,4,1,father-dau/fd_176_1.jpg,father-dau/fd_176_2.jpg,father-dau
321,4,1,father-dau/fd_114_1.jpg,father-dau/fd_114_2.jpg,father-dau
322,4,1,father-dau/fd_043_1.jpg,father-dau/fd_043_2.jpg,father-dau
323,4,1,father-dau/fd_052_1.jpg,father-dau/fd_052_2.jpg,father-dau
